29807,74191
52612,96625
13752,66759
66327,90660
63689,85467
16194,74191
9772,34828
34361,68131
452,42122
34006,74191
49870,96076
68324,74191
7873,99433
53267,85467
47113,47930
50436,53267
72963,81963
7849,33146
73569,90660
51237,52774
29807,58328
9772,42741
33367,85467
20164,63689
20444,54720
62898,78517
13752,98995
7530,58751
34828,53267
20677,73745
81963,101404
20444,35227
7624,31819
15162,18867
10512,90660
98295,98624
47761,47930
70292,100079
9772,52774
35419,47930
81963,94428
53267,101404
47930,53267
50459,60183
85467,90660
20677,63689
69680,74191
33367,78517
8296,66680
47930,50436
7873,85467
56569,94019
414,18481
85467,101404
3584,47930
63260,90660
20444,99433
7624,10583
63689,70292
82715,83057
13621,49651
81459,94019
42843,97494
7873,53267
63689,90660
21638,29807
78269,85467
61934,78517
30525,55033
20444,47930
81963,83313
52774,85467
38299,74191
33756,67877
20444,78269
63689,66327
78517,81963
10583,85467
20444,77807
29807,33146
47930,67877
7873,78517
33756,68824
53267,83313
73282,85467
96810,100079
11368,74357
53267,56569
63689,87445
82715,86232
17470,97919
52495,99904
12896,29794
66759,81963
66759,83313
7624,61541
12896,68131
47113,100549
11738,28482
10512,63689
10583,90660
81963,100079
81963,84597
47113,50357
33367,72733
81963,100951
66759,98995
37278,96625
74191,88887
85467,96177
10583,78517
70292,85467
47930,83313
78517,100079
71303,75160
53267,70560
59757,76985
19819,33756
94019,100079
82603,85467
26866,90660
15039,64421
16194,29807
63260,63689
70292,94019
74191,99847
67675,70718
16014,19153
7624,85467
12452,34361
28634,30251
90660,91158
47113,63689
50357,72388
38894,47113
86371,94019
70292,78517
33246,58328
10583,70292
10583,20444
19153,56569
62473,91352
78269,101404
17470,34361
26479,85467
51237,85467
20444,85467
10583,33367
90660,101404
51237,78973
56569,81963
68131,90660
30251,61925
18867,62898
20444,53267
33146,61934
53267,77807
51237,82603
34006,67675
78300,98688
10583,63689
70292,90660
51237,78517
74191,75835
10233,33756
42843,84848
68875,102559
56569,66759
63689,73538
74191,97494
15039,72733
67675,74191
15162,53267
63974,73300
12452,85467
47930,51237
71374,97494
7624,20444
10583,26479
61934,100079
7873,52774
81963,90297
1324,47930
63689,79039
20029,94428
33367,99433
91352,99433
19153,58328
53267,89567
7624,88887
18867,64421
32306,78973
79039,94019
58328,91947
68324,86371
30251,47930
16194,53267
11304,17470
62898,99433
20444,33367
12896,90660
29807,55105
10583,52774
51237,101404
17470,90660
18867,85467
7873,18867
12835,97494
35419,51237
70292,81963
16194,55105
12896,101404
64421,70292
10583,35227
78517,85467
2741,74191
18867,53267
47930,77807
7873,79226
6545,89023
78517,91352
20677,100549
15715,49459
86157,97494
81963,94019
35227,85467
6545,97919
78517,94019
52774,99433
34361,100079
66327,100549
53267,94019
85467,91352
53267,82603
53267,64421
33367,84088
20677,66327
6545,17470
10583,99433
