8002,70292
35419,91158
86371,91580
16194,29807
53267,78517
27839,103454
47930,91352
51237,83313
33367,47728
81963,86371
6545,63974
44623,46365
66759,94019
36422,58328
50357,72388
50547,90660
30251,48671
16014,62898
86371,94019
33146,61877
18867,102559
33367,64421
452,42122
18867,71303
82715,96625
33367,35419
73569,100549
49459,68620
33756,51237
53267,86371
33146,47930
81963,91158
51237,85467
72963,81963
81963,96625
47930,79887
10583,33367
33756,82729
1739,10583
73569,90660
30251,49459
18867,62898
6545,15715
47930,78517
1324,20164
47930,52381
15715,63689
30439,47930
78517,96625
62898,78517
91158,100549
58328,96625
53267,100079
33756,75899
48992,82715
33367,65240
7873,62898
20677,73745
90297,94019
414,84062
19153,47930
414,16194
9549,46365
15039,33146
7624,31819
7873,33367
82715,84062
47930,85467
47930,73538
47113,63974
47113,58649
10583,38031
62898,85467
9772,30396
17470,61280
33367,100079
37359,91158
13029,101404
47930,73569
9018,79446
22876,101404
47930,53267
26563,100801
33756,50547
18867,34194
29807,46365
414,29807
47930,100549
36042,63689
20677,63689
68324,100951
47930,100079
56569,80239
66464,101357
63974,70292
9772,51237
10031,43039
49459,74624
16194,46365
35419,81963
35419,83313
46365,81963
42122,91158
47930,51237
7624,20444
85467,101404
3584,47930
9772,55105
46553,85467
10583,36825
20444,99433
61877,74191
54720,89493
9018,37278
13621,49651
414,81963
81459,94019
13029,20164
19153,85467
15039,70292
81963,90297
16014,18867
66759,67613
56952,82715
414,46365
20164,85467
47930,101404
33367,86371
13029,70292
7624,77807
36825,38031
47930,98668
10583,35770
8002,85467
63689,77807
10583,93718
63990,73960
37166,81963
30130,81963
30525,55033
58328,91947
38031,58328
81963,83313
12835,18867
1372,83313
29807,96625
16194,97494
12896,47113
91158,96810
66759,86157
11108,58328
38299,88887
18867,52432
47930,78030
86371,91158
51237,77807
78517,81963
12835,85467
37359,47930
27707,94019
33367,75289
19153,51237
96810,100079
33367,62898
35419,100079
51237,101404
66759,98764
36383,47195
33756,47930
18867,85467
47930,81870
47930,70292
53267,68324
8002,51237
35419,51237
52495,99904
18867,52774
12896,29794
51234,81963
73538,98668
66759,81963
66759,83313
9873,33756
78517,85467
81963,86232
9018,88887
18867,53267
414,94019
16014,78517
9018,16361
11738,28482
47930,73149
15039,82715
10583,90660
81963,84597
18867,94055
48671,95405
74191,88887
30130,94019
70292,85467
56952,86232
452,7624
81963,94019
78517,100079
12452,47930
47930,52432
26866,70292
71303,75160
53267,70560
18867,78517
47930,74399
36825,58328
9549,81963
53267,100951
34361,100079
7624,35419
71303,97494
19153,70292
414,44623
15039,64421
33367,47930
20164,70292
20164,47930
91158,94019
30313,58328
53267,82603
47930,89493
414,3822
