52495,99904
47113,47930
51237,52774
414,57355
63689,70292
53267,79725
13621,49651
94019,100079
63689,85467
66759,83313
10583,52774
51237,101404
81459,94019
11368,74357
42843,97494
7624,88887
78517,91158
55105,67675
78517,100079
9772,34828
50459,60183
81963,101404
30525,55033
13752,66759
51237,85467
7624,61541
7873,85467
414,29807
16014,18867
46365,67675
46365,81963
7873,18867
79039,94019
19153,81963
58328,91947
509,102069
53267,94019
10583,85467
38703,81963
32672,100079
81963,100951
74191,99847
47113,75632
13029,100079
53267,82603
85467,101404
52774,85467
29807,57355
7873,78517
63689,90660
18867,42843
78269,101404
15039,29807
68324,74191
34828,53267
73569,90660
18867,75160
70292,85467
63974,73300
53267,83313
78269,85467
6545,89023
