63260,63689
13752,66759
8002,70718
15039,18867
70292,94019
74191,99847
67675,70718
33756,35539
28634,30251
47113,63689
50357,72388
35419,90660
7873,9772
16014,62898
63689,85467
70292,78517
9772,34828
46192,53267
34361,68131
33246,58328
10583,70292
66759,85267
18867,71303
19153,56569
15715,66327
78269,101404
68324,74191
7873,99433
17470,34361
61934,67675
13752,81963
50436,53267
18867,20444
51237,85467
16014,33382
35419,56569
414,78446
16014,56569
90660,101404
51237,78973
73569,90660
68131,90660
19216,53267
18867,62898
51237,52774
20444,52774
78517,91158
29807,58328
9772,18867
9018,93603
20444,53267
33756,77778
414,84062
81963,101404
13029,90660
414,16194
15039,33146
9018,75835
47761,47930
70292,100079
47930,85467
53267,77807
20677,52381
34006,67675
74191,85467
78300,98688
10583,63689
81963,94428
66759,96076
47930,73569
29807,57355
51237,78517
47930,54720
33367,90660
10233,33756
68875,102559
63689,73538
74191,97494
50459,60183
414,29807
47930,100549
19153,81963
10583,67675
18867,78973
80239,81963
63974,73300
47930,50436
66464,101357
9772,51237
7873,85467
56569,94019
414,74191
46365,81963
31777,73538
7624,20444
61934,100079
10583,36825
414,57355
63689,70292
7873,52774
13621,49651
81459,94019
42843,97494
81963,90297
4346,15039
33756,68131
56952,82715
15039,29807
47930,68131
78269,85467
19153,58328
63990,73960
36383,54148
61934,78517
22983,91352
30525,55033
53267,62898
42843,55236
68324,86371
52774,85467
1372,83313
46365,82715
58328,74191
47930,78030
11304,17470
81963,84848
55236,97494
8002,53267
47113,77778
78517,81963
10583,85467
20444,77807
31777,102569
29807,33146
16014,53267
33756,102010
53267,79725
7873,78517
29807,55105
13029,66327
10583,52774
11368,74357
13926,69097
19001,83313
18867,85467
12835,97494
23896,47930
82715,86232
20444,81963
61877,67675
68875,91352
52495,99904
70292,81963
12896,29794
16194,55105
18481,74191
66759,81963
66759,83313
78517,85467
7624,61541
12896,68131
9772,33367
16194,80001
414,83057
7624,67675
16014,78517
7873,79226
11738,28482
10512,63689
55105,67675
81963,100079
452,9018
81963,84597
18867,94055
33367,72733
81963,100951
4346,74191
10583,78517
86157,97494
70292,85467
47930,83313
18867,51237
81963,94019
35227,85467
78517,100079
14985,98688
6545,96076
71303,75160
68875,78517
53267,70560
9772,16194
19819,33756
6545,97919
78517,94019
52774,99433
34361,100079
94019,100079
26866,90660
46937,47930
20677,101404
2076,80001
53267,94019
20164,47930
30251,66680
53267,82603
47930,63689
74875,79321
20677,66327
10583,99433
31819,70718
