7624,20789
33756,91352
51234,80239
35419,50547
8400,18867
33367,47728
32306,51237
20164,77807
782,46365
3584,33756
28634,30251
36422,58328
2741,90297
53267,75899
34361,68131
452,42122
9018,36825
32557,61541
66759,85267
15715,66327
3584,58249
78269,101404
63689,91352
77807,101404
33146,47930
16014,33382
81963,96625
16014,56569
18867,62898
1324,20164
33756,98688
30439,47930
20164,63689
33146,36825
62898,78517
7624,94607
58328,96625
91158,100079
20677,73745
378,103532
52317,85467
70292,91158
80346,93515
47113,58649
9772,52774
17470,61280
36825,96625
37359,91158
509,102069
18867,84062
18867,42843
50459,60183
414,29807
8002,36825
44551,73538
69680,74191
7873,12835
47930,100079
15162,53267
18867,78973
61055,91352
68324,94019
34006,81963
56569,94019
42122,91158
41263,47930
33382,68324
33146,100079
63689,70292
7873,52774
17470,56383
33756,101404
33146,50436
7873,71374
15039,70292
81963,90297
12039,98688
66759,67613
56952,82715
414,46365
20164,85467
47113,75632
7873,53267
3584,34366
33146,51237
18388,98688
63689,77807
63990,73960
94019,97494
30525,55033
8002,58328
91158,96810
32306,47930
452,53267
8296,49459
11304,17470
19153,100951
35419,53267
47930,102559
16014,53267
10583,66310
33367,75289
68324,100079
47930,81870
35770,85467
35419,51237
52495,99904
70292,81963
16014,94019
33367,42122
66759,81963
33756,36383
47930,64256
9772,33146
1324,63689
7624,8002
58328,85467
10233,47113
16194,80001
49459,87445
9772,103532
47930,73149
33146,96625
2741,81963
33367,72733
15039,67675
47113,90660
85467,96177
47930,81963
47930,63260
14985,98688
12452,47930
26866,70292
68862,70718
52432,85467
18867,78517
4346,46365
9772,16194
36825,58328
7624,35419
94019,100079
46937,47930
20164,70292
9018,61541
