86371,91580
13752,66759
8002,70718
47930,91352
15039,18867
33367,47728
11108,29807
44623,46365
18867,79226
30251,48671
38894,47113
62898,97494
8002,77807
10583,70292
66759,85267
34006,74191
32672,100079
82247,93603
18867,71303
82715,96625
73569,100549
49459,68620
33756,51237
33146,47930
42122,43039
18867,91158
10583,33367
33756,82729
1739,10583
37359,68131
10583,15039
30251,49459
18867,62898
47930,52381
14779,69562
34194,86157
33367,85467
9772,18867
18867,33367
91158,100549
7624,94607
91158,100079
7873,62898
83313,100079
9772,34194
9549,46365
7624,31819
7873,33367
10583,72733
18867,56569
9772,44232
82715,84062
10583,16194
16014,82715
9772,52774
62898,85467
8002,67675
9772,30396
73538,73745
78300,98688
37359,91158
7624,94428
18867,84062
47930,73569
42122,85467
9018,79446
7624,72733
16194,32870
61541,88887
63974,73569
26563,100801
33756,50547
18867,34194
63689,73538
27707,81963
50459,60183
414,29807
47930,100549
19153,81963
15039,16194
33756,50357
80239,81963
16361,68862
47930,90660
7873,85467
35419,81963
35419,83313
8002,35419
47113,72388
8002,46365
9772,55105
16194,18867
47930,94828
7624,10583
13621,49651
81459,94019
81963,90297
4346,15039
414,46365
33367,86371
15039,96625
7624,77807
3584,34366
15039,29807
7716,35811
91352,99433
47930,68131
18867,42122
10583,35770
10583,93718
63990,73960
32306,78973
30525,55033
18867,61934
43129,56268
53267,62898
10583,18867
12835,18867
15039,33367
7849,18867
1372,83313
19153,66759
66759,86157
42843,94019
29807,70718
86371,91158
51237,77807
46365,67675
19153,100951
78517,81963
10583,85467
414,82715
35811,41263
33367,75289
19153,94019
96810,100079
33367,62898
31819,36825
53267,56569
68324,100079
18867,85467
7873,18867
47930,81870
82715,86232
35770,85467
10583,53267
17470,97919
18867,75160
52495,99904
46192,47930
36960,81963
51234,81963
16194,55105
33367,42122
66759,81963
9018,15039
9772,33367
13029,63689
414,94019
61934,91158
85093,87011
9018,16361
49459,87445
11738,28482
15039,82715
15039,58328
2741,81963
78517,97494
452,9018
81963,84597
15039,67675
37278,96625
74191,88887
452,7624
29807,30313
9772,21638
32546,47930
47930,52432
71303,75160
53267,70560
47930,74399
9772,99433
52774,99433
33367,47930
20164,70292
38299,81963
9018,58328
7624,96177
53267,64421
47930,89493
10583,99433
