52495,99904
33367,65240
29807,74191
7873,91352
16194,55105
42741,100079
35419,91158
37177,99245
18867,34828
8002,18867
53267,78517
73057,100977
52774,68875
414,16194
97494,100079
78517,85467
47930,91352
1324,47930
25621,68620
51237,53267
33367,53267
19819,50547
16014,78517
20789,88887
47930,73538
47113,91158
51234,100079
13926,85293
84848,94019
19440,66240
16014,82715
80346,93515
74191,78269
8002,33146
63990,73960
74191,85467
18867,64421
31819,58328
30525,55033
34361,68131
33246,58328
10583,63689
34006,74191
47930,52774
36042,70292
38031,52774
1324,73538
51237,78517
3584,58249
33756,47113
30251,47930
7624,53267
73745,77807
7624,36825
13752,81963
16194,53267
81963,94019
35227,85467
33756,50547
74191,94428
29807,30313
81963,84848
9772,100079
7873,20444
24653,37278
14944,30251
15039,72733
12835,85467
30722,47930
43100,91352
16014,51234
33756,68824
33367,78517
33756,50357
51237,78973
33756,90660
9772,84870
52774,99433
16361,85467
1324,47113
16194,78517
1324,20164
8296,30251
36383,47195
30439,47930
38031,99433
63689,87445
16361,77858
38393,47113
47930,68875
31777,73538
58328,96625
53267,64421
10583,53267
35419,47113
9772,78973
47930,89493
74191,94019
10583,99433
7624,10583
