52495,99904
47113,47930
414,57355
63689,70292
20677,73745
13621,49651
66759,83313
81459,94019
42843,97494
78517,100079
50459,60183
81963,101404
18867,20444
13752,66759
51237,85467
7624,61541
414,29807
16014,18867
46365,67675
30251,47113
8002,53267
19153,81963
15039,18867
10583,85467
74191,99847
47113,75632
19153,74191
46365,74191
53267,79725
7873,78517
4346,46365
63689,90660
15039,29807
73569,90660
80239,81963
68131,90660
63974,73300
53267,83313
78269,85467
6545,89023
51237,52774
38894,47113
94019,100079
63689,85467
10583,52774
51237,101404
11368,74357
63990,73960
7624,88887
78517,91158
55105,67675
9772,34828
30525,55033
7873,85467
46365,81963
7873,18867
79039,94019
9772,18867
58328,91947
509,102069
53267,94019
20164,47930
38703,81963
32672,100079
81963,100951
4346,74191
13029,100079
53267,82603
85467,101404
52774,85467
1372,83313
29807,57355
38031,80001
18867,42843
78269,101404
68324,74191
34828,53267
18867,75160
70292,85467
