52495,99904
70292,81963
33367,65240
29807,74191
16014,51237
8002,70292
16014,94019
7873,91352
15162,51237
16194,55105
42741,100079
35419,91158
414,81963
30251,87445
37177,99245
18867,34828
20444,94019
8002,18867
53267,78517
73057,100977
52774,68875
9772,34194
18867,71374
19153,85467
414,16194
97494,100079
78517,85467
16014,18867
47930,91352
15162,18867
51237,83313
8002,78517
32306,51237
1324,47930
74191,78517
16014,19153
57355,72087
25621,68620
51234,94019
51237,53267
33367,53267
18867,56569
19819,50547
9772,44232
51237,56569
70292,91158
53267,70292
16014,78517
15039,55105
70292,100079
20789,88887
47930,73538
77807,90660
47113,91158
51234,100079
13926,85293
84848,94019
47113,54679
19440,66240
51237,52432
16014,82715
51237,68875
80346,93515
74191,78269
8002,33146
16508,98295
34006,67675
63990,73960
36383,54148
74191,85467
70292,78517
18867,64421
53267,78973
81963,100079
13029,79039
46192,53267
31819,58328
1324,91352
30525,55033
34361,68131
33246,58328
10583,63689
9018,36825
79039,94019
34006,74191
47930,52774
36042,70292
8002,74191
38031,52774
50440,83313
12835,18867
19153,56569
1324,73538
51237,78517
3584,58249
9772,53267
74191,75835
38299,74191
18867,99433
51237,101404
33756,47113
452,53267
30251,47930
7624,53267
16014,18481
73745,77807
18867,52432
7624,36825
47113,85467
18867,51237
56952,86232
18867,94019
13752,81963
83313,101404
16194,53267
42843,84848
81963,94019
35227,85467
33756,50547
74191,94428
19153,68324
20677,90660
29807,30313
53267,74191
32546,47930
78517,100079
75835,81963
81963,91158
50436,53267
18867,20444
81963,84848
9772,100079
7873,20444
51237,85467
53267,75835
52432,101404
16014,33382
9018,75289
66759,85267
24653,37278
50918,63689
63689,66327
8002,53267
14944,30251
19153,83313
78517,81963
15039,72733
20444,85467
44551,73538
18867,19153
12835,85467
20444,77807
31777,102569
20444,67675
52432,85467
47930,102559
414,78446
47113,64256
30722,47930
43100,91352
16014,51234
53267,70560
35811,41263
16014,56569
33756,68824
33367,78517
33756,50357
51237,78973
33367,75289
33756,35419
56569,83313
19819,33756
53267,81963
33756,90660
19153,51237
19153,94019
9772,84870
52774,99433
7624,35419
33382,51234
47113,73538
68324,94019
74191,100079
16361,85467
1324,47113
16194,78517
1324,20164
8296,30251
67675,68324
36383,47195
78517,91158
19001,83313
30439,47930
38031,99433
9772,70292
74191,81963
18867,85467
63689,87445
56569,94019
414,74191
16361,77858
42122,91158
38393,47113
47930,68875
47113,68345
38299,81963
31777,73538
85467,101404
33382,68324
53267,91158
58328,96625
53267,100079
46553,85467
53267,64421
10583,53267
34006,94019
35419,47113
9772,78517
91158,100079
8002,51237
9772,78973
47930,89493
6545,17470
74191,94019
10583,99433
78973,91158
20444,99433
7624,10583
