29807,74191
8002,20444
47930,78973
73057,100977
66759,94019
74191,82715
36825,91532
9772,34828
8002,74191
82247,93603
3584,58249
68324,74191
53267,85467
61934,67675
68875,91158
50436,53267
18867,20444
24653,37278
50547,68131
7849,33146
68875,75289
73569,90660
19216,53267
1324,47113
33367,85467
9772,18867
53267,91158
58328,96625
91158,100079
34828,53267
33367,65240
9458,71729
9018,75835
19216,64421
10512,90660
47930,85467
16014,78973
16014,82715
10583,38031
33756,73569
74191,85467
81963,94428
36825,70718
13752,100079
34828,78517
33756,100549
33756,50547
75835,81963
33756,50357
47930,50436
414,18481
74191,94019
47930,94828
7624,10583
33146,100079
7873,91352
414,81963
18867,34828
8002,18867
81459,94019
22983,63689
34194,97494
7873,53267
33146,51237
53267,70292
15039,29807
63801,96625
47930,98668
10583,93718
63990,73960
31819,58328
30525,55033
38031,52774
16014,78314
74191,94428
33367,91158
33367,70292
414,99847
78517,81963
47930,67877
52774,53267
11368,74357
19001,83313
10583,53267
19153,35419
17470,97919
16014,94019
47930,75289
47930,74843
10233,47113
414,83057
7624,67675
10233,100549
3822,74191
19440,66240
78300,85766
81963,100079
47113,50357
48671,95405
37278,96625
28634,50547
7873,20444
53267,70560
47930,63974
19819,33756
47930,87445
15039,64421
47930,63689
35419,47113
9772,78973
50547,100549
36383,91580
97494,100079
8002,10583
67675,70718
6545,63974
51234,94019
7624,85467
90660,91158
50547,96076
86371,94019
33246,58328
63689,66310
48992,81963
50440,83313
82715,96625
1324,73538
18867,68875
33146,47930
50547,101404
78517,102559
414,15039
414,78446
37359,68131
70718,74191
30439,47930
16194,38031
47113,68345
91158,100549
53267,100079
64421,78517
29807,67675
33756,77778
33146,64421
9018,85467
33146,61934
414,84062
8002,67675
78300,98688
47930,52774
18867,99433
32717,91352
73745,77807
63689,73538
74191,97494
81459,97494
47930,100079
46365,74191
16194,64421
50436,102559
80239,81963
66464,101357
74191,100079
16194,78517
10031,43039
16361,68862
33146,53267
35419,81963
35419,83313
71374,97494
8002,35419
9772,55105
34133,81963
7624,70718
7624,48525
36825,38031
12209,16194
53267,96625
7624,88887
32306,78973
22983,91352
20444,70292
10583,18867
12835,18867
42843,94019
452,53267
30251,47930
29807,70718
16194,53267
47930,78030
19153,100951
47113,77778
7624,9018
37359,47930
16014,51234
10583,66310
29807,55105
9772,70292
7873,18867
68324,70718
43039,91580
41263,51570
78517,85467
7624,8002
9772,33367
414,94019
9018,10132
7873,79226
74191,78269
18867,50436
86157,97494
73745,85467
35227,85467
18867,82603
29807,30313
47930,52432
18957,83313
9772,16194
18867,35419
78517,94019
52774,99433
33756,85467
66327,100549
30251,32306
53267,64421
52432,53267
37359,53267
10583,99433
31819,70718
53267,61934
15039,46365
53267,78517
52774,68875
47930,91352
19819,50547
84848,94019
26563,90660
67675,78269
33146,61877
8002,33367
33367,64421
34361,68131
414,4346
66759,85267
32672,100079
15715,66327
7873,99433
73569,100549
13752,81963
59637,91158
7873,102559
52432,101404
47930,79887
1401,33756
43100,91352
47930,64421
414,34006
10583,15039
33756,98688
67675,68324
68102,93603
13752,98995
7530,58751
20677,73745
83313,100079
1324,90660
414,16194
30251,47113
9018,68102
25621,68620
58328,77807
33367,53267
30251,50547
17098,92295
51234,100079
80346,93515
24208,44469
30251,96076
30130,42843
66759,96076
47930,73569
42122,85467
85467,91158
63974,101288
61541,88887
47113,85467
13752,80239
47930,53267
26563,100801
50459,60183
9772,100079
85467,90660
47930,100549
47930,50547
10583,67675
30251,101404
33367,78517
33756,90660
9772,51237
81963,86157
16361,77858
31777,73538
9018,31819
16194,18867
63260,90660
82715,83057
78005,97494
47930,100054
47930,101404
47113,54679
18388,98688
10583,35770
94019,97494
13029,79039
53267,93451
13029,77807
66759,86157
46365,82715
8296,33756
20444,78269
12835,85467
16014,53267
33756,68824
53267,83313
96810,100079
53267,56569
36383,47195
63689,87445
82715,86232
52495,99904
18867,52774
37177,99245
66759,83313
30313,36825
96076,101404
47930,96076
9772,33146
1324,63689
16014,78517
74191,92164
47113,91158
11738,28482
47930,73149
18867,100079
78517,97494
81963,84597
47113,90660
33756,37207
47930,81963
47930,83313
7624,36825
78517,100079
6545,96076
33756,63974
12452,47930
26563,33756
58328,92030
46528,49457
94019,100079
82603,85467
38299,81963
91158,94019
37207,100549
47930,89493
7624,20789
35419,91158
63260,63689
90660,100549
13926,85293
50357,72388
50547,90660
8002,33146
46192,53267
9018,36825
32557,61541
64421,67675
29807,68324
47930,93451
81963,98244
62473,91352
78269,101404
7624,53267
29807,38031
1739,10583
56569,83313
38031,99433
18867,33146
74191,81963
53267,68875
9018,93603
20444,53267
91352,102559
9772,34194
9549,46365
7091,47930
47930,73538
10583,16194
53267,77807
16194,67675
47113,63974
29807,36825
47113,58649
34006,67675
10583,63689
47930,58328
