33756,51237
52495,99904
54720,89493
18867,68875
46365,49457
33146,47930
13621,49651
35419,91158
18867,34828
66759,83313
53267,78517
12452,47930
81963,90297
15039,33146
47930,52432
51237,77807
78005,97494
47930,100549
47930,91352
19153,100951
64782,97494
8400,18867
78517,81963
414,46365
33367,86371
81963,86371
9018,68102
71303,75160
414,82715
33756,82729
18867,53267
47113,81870
44623,46365
7624,77807
1739,10583
414,94019
9772,44232
18867,78517
47930,74399
16014,78517
9772,16194
33756,68345
73569,90660
9549,81963
53267,81963
11738,28482
7624,35419
9772,51237
71303,97494
47930,52381
10583,35770
63689,77807
63990,73960
62898,85467
4650,70718
37166,81963
15715,63689
53267,99433
30439,47930
30525,55033
15039,68324
10583,70292
33367,47930
47930,81870
20164,70292
68159,81963
12835,18867
82715,86232
91158,94019
30313,58328
91158,100549
9018,79446
36383,81963
13029,77807
91158,96810
34828,53267
33367,35419
30130,94019
34828,78517
35419,51237
47930,94828
