73745,77807
33756,68875
52495,99904
414,57355
9018,16793
63689,70292
33367,65240
36960,81963
46365,49457
52612,96625
35419,101404
13621,49651
53267,78517
47930,78973
50459,60183
50436,53267
73057,100977
64421,70292
10583,35227
20444,78269
20164,100079
63689,66327
8002,70718
47930,91352
19153,100951
8002,29807
56952,82715
414,46365
32306,51237
47930,100054
20789,74191
47930,101404
71303,75160
10583,33367
62898,99433
414,82715
18867,53267
30251,50547
3584,34366
15039,29807
56569,81963
73538,89493
47113,91158
52774,53267
47930,50436
12209,16194
73282,85467
29807,55105
33367,62898
15039,58328
16361,85467
1324,20164
18867,92353
12039,47113
67675,68324
11368,74357
49617,53267
9772,34828
53267,78973
81963,100079
12896,47930
30525,55033
68102,93603
27707,53267
53267,62898
64421,67675
20164,47930
10583,18867
71374,97494
50440,83313
82715,86232
47113,90660
26866,33367
12039,73538
53267,100079
3584,47930
78269,101404
16194,18867
29807,70718
