15039,46365
33756,91352
8002,70292
51234,80239
73057,100977
47930,91352
8400,18867
36960,94019
19819,50547
16194,74191
19153,100951
8002,33367
452,42122
8002,74191
15715,66327
3584,58249
9915,20063
63689,91352
53267,86371
77807,101404
5450,11389
19153,68324
16014,33382
9018,18382
414,34006
33756,35419
4650,70718
15715,63689
20164,63689
9772,18867
62898,78517
7624,94607
53267,91158
33756,75899
33367,65240
20677,73745
83313,100079
51237,70560
378,103532
15039,33146
20444,35227
9018,75835
52317,85467
19216,64421
33367,53267
47930,85467
51234,100079
17470,61280
37359,91158
16194,34828
53267,101404
18867,42843
22876,101404
70292,77807
2826,70718
47113,85467
33756,100549
29807,46365
50459,60183
75835,81963
20677,63689
68324,100951
69680,74191
33756,50357
42122,53267
47930,50436
56569,94019
42122,91158
33382,68324
20789,61541
33146,100079
63689,70292
7873,91352
15162,51237
12896,33756
19153,85467
64782,97494
414,46365
14667,37177
63689,90660
53267,70292
47113,54679
18388,98688
10583,35770
61934,78517
13029,79039
30525,55033
27707,53267
53267,93451
53267,74191
33367,91158
33367,70292
49459,96076
51237,77807
33367,75289
53267,81963
38894,78973
73282,85467
68324,100079
33367,74191
8002,51237
52495,99904
16014,94019
33367,42122
66759,81963
30313,36825
9772,33146
12896,68131
1324,63689
58328,85467
10233,47113
10612,85467
47113,100549
17310,83080
20789,38299
9772,103532
15039,82715
33146,96625
33367,72733
15039,67675
47113,90660
33756,37207
85467,96177
47930,63260
7624,36825
14985,98688
33367,63689
12452,47930
26563,33756
36825,66310
58328,92030
53267,70560
15960,70718
4346,46365
9549,81963
53267,100951
94019,100079
82603,85467
30251,66680
37207,100549
36825,79446
47930,89493
7624,20789
36383,91580
27707,74191
20164,77807
51234,94019
7624,85467
36422,58328
3584,74896
13926,85293
51237,52432
38894,47113
5353,30130
11738,25621
8002,77807
63689,66310
9018,36825
64421,67675
50440,83313
19153,56569
78269,101404
68131,100549
33756,51237
33146,47930
47930,68345
414,15039
33756,82729
47113,64256
16014,56569
51237,78973
56569,83313
18867,62898
101357,103454
1324,20164
30439,47930
47113,68345
29807,67675
9018,85467
75289,79725
70292,91158
15039,55105
53267,77807
36383,37177
33756,54720
18867,84062
16194,32870
68875,102559
414,29807
37278,85467
15039,72733
44551,73538
7873,12835
47930,100079
15162,53267
18867,78973
56569,80239
61055,91352
81963,82715
68324,94019
8002,61934
12452,85467
33146,53267
41263,47930
47113,72388
35419,37207
7873,52774
17470,56383
33146,94055
55064,73538
15039,70292
81963,90297
12039,98688
4346,15039
56952,82715
47113,75632
51237,53267
15162,35419
12209,16194
7624,74191
63689,77807
18867,61934
15039,33367
91158,96810
42843,94019
32306,47930
452,53267
58328,74191
33367,68875
16194,53267
11304,17470
8002,53267
37359,47930
80239,100079
47930,102559
16014,51234
10583,66310
20789,32557
29807,55105
9772,84870
47113,73538
12039,47113
51237,101404
23896,47930
68324,70718
35419,51237
70292,81963
64421,70292
783,15715
16194,80001
18867,53267
64421,70718
74191,78269
55105,67675
49617,53267
53267,78973
1324,91352
2741,81963
452,9018
47930,52432
18867,78517
9772,16194
33382,51234
12452,96810
20164,70292
74399,91158
53267,82603
20677,66327
52432,53267
