52495,99904
7873,52774
16014,94019
7873,91352
66759,81963
53267,78517
36383,91580
15039,70292
9772,33146
8400,18867
56952,82715
7624,8002
47930,101404
58328,85467
33367,53267
47113,100549
53267,70292
36422,58328
13926,85293
47930,68131
47113,58649
16508,98295
94019,97494
31819,58328
30525,55033
9018,36825
15715,66327
47930,81963
47930,63260
2826,70718
50459,60183
414,29807
46365,67675
81963,96625
47930,64421
9772,16194
61055,91352
33146,34828
19153,51237
96810,100079
1324,20164
94019,100079
34006,81963
46937,47930
33146,53267
42122,91158
47930,81870
33146,36825
36825,53267
41263,47930
53267,102559
34828,53267
