73745,77807
52495,99904
33367,65240
13752,81963
81963,94019
42741,100079
35419,91158
35227,85467
37177,99245
74191,94428
8002,18867
52774,68875
81963,84848
414,16194
97494,100079
78517,85467
24653,37278
47930,91352
14944,30251
15039,72733
1324,47930
30722,47930
43100,91352
19819,50547
16014,51234
16014,78517
20789,88887
51237,78973
47930,73538
47113,91158
51234,100079
84848,94019
19440,66240
9772,84870
52774,99433
80346,93515
16361,85467
1324,47113
1324,20164
8002,33146
8296,30251
36383,47195
30439,47930
30525,55033
38031,99433
34361,68131
63689,87445
10583,63689
16361,77858
47930,68875
47930,52774
36042,70292
38031,52774
31777,73538
1324,73538
53267,64421
10583,53267
35419,47113
33756,47113
9772,78973
47930,89493
30251,47930
74191,94019
7624,53267
7624,10583
